year,period,Industry,Buildings,Transport,Power
2040,5627,0,0,0,3775.180395
2040,5628,0,0,0,4142.028039
2040,5629,0,0,0,4210.72399
2040,5630,0,0,0,4098.389217
2040,5631,0,0,0,4048.556497
2040,5632,0,0,0,4098.107675
2040,5633,0,0,0,4281.390727
2040,5634,0,0,0,4485.507796
2040,5635,0,0,0,4798.018069
2040,5636,0,0,0,4724.535923
2040,5637,0,0,0,4753.534624
2040,5638,0,0,0,4741.146831
2040,5639,0,0,0,4677.518613
2040,5640,0,0,0,4463.266074
2040,5641,0,0,0,3963.531181
2040,5642,0,0,0,3634.973083
2040,5643,0,0,0,3385.246406
2040,5644,0,0,0,3171.55695
2040,5645,0,0,0,3030.786558
2040,5646,0,0,0,2998.690908
2040,5647,0,0,0,3058.659095
2040,5648,0,0,0,3309.793476
2040,5649,0,0,0,3478.436406
2040,5650,0,0,0,3432.826799
2040,5651,0,0,0,3533.055319
2040,5652,0,0,0,3848.099458
2040,5653,0,0,0,3817.974594
2040,5654,0,0,0,3635.536165
2040,5655,0,0,0,3517.007494
2040,5656,0,0,0,3692.970485
2040,5657,0,0,0,3846.128673
2040,5658,0,0,0,4156.105077
2040,5659,0,0,0,4437.645863
2040,5660,0,0,0,4328.126498
2040,5661,0,0,0,4295.749308
2040,5662,0,0,0,4443.276678
2040,5663,0,0,0,4486.9155
2040,5664,0,0,0,4240.004231
2040,5665,0,0,0,3799.111361
2040,5666,0,0,0,3471.397886
2040,5667,0,0,0,3161.139941
2040,5668,0,0,0,2959.556739
2040,5669,0,0,0,2818.223264
2040,5670,0,0,0,2842.154231
2040,5671,0,0,0,2906.34553
2040,5672,0,0,0,3130.451995
2040,5673,0,0,0,3294.027192
2040,5674,0,0,0,3294.027192
2040,5675,0,0,0,3488.853415
2040,5676,0,0,0,3872.311966
2040,5677,0,0,0,4001.539186
2040,5678,0,0,0,3845.002509
2040,5679,0,0,0,3830.643929
2040,5680,0,0,0,3794.325168
2040,5681,0,0,0,3899.621422
2040,5682,0,0,0,4120.912479
2040,5683,0,0,0,4458.479882
2040,5684,0,0,0,4435.393537
2040,5685,0,0,0,4410.054866
2040,5686,0,0,0,4417.656468
2040,5687,0,0,0,4479.59544
2040,5688,0,0,0,4290.400032
2040,5689,0,0,0,3832.051633
2040,5690,0,0,0,3537.559971
2040,5691,0,0,0,3319.365863
2040,5692,0,0,0,3030.786558
2040,5693,0,0,0,2902.122418
2040,5694,0,0,0,2886.919216
2040,5695,0,0,0,2959.838279
2040,5696,0,0,0,3103.705621
2040,5697,0,0,0,3214.069609
2040,5698,0,0,0,3301.065711
2040,5699,0,0,0,3491.950365
2040,5700,0,0,0,3916.513869
2040,5701,0,0,0,3889.767494
2040,5702,0,0,0,3617.799095
2040,5703,0,0,0,3654.680939
2040,5704,0,0,0,3750.123265
2040,5705,0,0,0,3862.739579
2040,5706,0,0,0,4065.448945
2040,5707,0,0,0,4271.5368
2040,5708,0,0,0,4173.279065
